# n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap,score_training,score
10,5,2,2,sqrt,False,0.7557354925775979,0.5806451612903226
10,5,2,5,auto,True,0.7449392712550608,0.5913978494623656
10,5,2,5,auto,False,0.7246963562753036,0.5860215053763441
10,5,2,5,sqrt,True,0.7449392712550608,0.5913978494623656
10,5,2,5,sqrt,False,0.7246963562753036,0.5860215053763441
10,5,2,10,auto,True,0.7139001349527665,0.5645161290322581
10,5,2,10,auto,False,0.7422402159244265,0.6021505376344086
10,5,2,10,sqrt,True,0.7139001349527665,0.5645161290322581
10,5,2,10,sqrt,False,0.7422402159244265,0.6021505376344086
10,5,2,20,auto,True,0.6828609986504723,0.5806451612903226
10,5,2,20,auto,False,0.7152496626180836,0.6236559139784946
10,5,2,20,sqrt,True,0.6828609986504723,0.5806451612903226
10,5,2,20,sqrt,False,0.7152496626180836,0.6236559139784946
10,5,5,1,auto,True,0.7408906882591093,0.521505376344086
10,5,5,1,auto,False,0.7611336032388664,0.5967741935483871
10,5,5,1,sqrt,True,0.7408906882591093,0.521505376344086
10,5,5,1,sqrt,False,0.7611336032388664,0.5967741935483871
10,5,5,2,auto,True,0.7327935222672065,0.5161290322580645
10,5,5,2,auto,False,0.7597840755735492,0.5967741935483871
10,5,5,2,sqrt,True,0.7327935222672065,0.5161290322580645
10,5,5,2,sqrt,False,0.7597840755735492,0.5967741935483871
10,5,5,5,auto,True,0.7449392712550608,0.5913978494623656
10,5,5,5,auto,False,0.7246963562753036,0.5860215053763441
10,5,5,5,sqrt,True,0.7449392712550608,0.5913978494623656
10,5,5,5,sqrt,False,0.7246963562753036,0.5860215053763441
10,5,5,10,auto,True,0.7139001349527665,0.5645161290322581
10,5,5,10,auto,False,0.7422402159244265,0.6021505376344086
10,5,5,10,sqrt,True,0.7139001349527665,0.5645161290322581
10,5,5,10,sqrt,False,0.7422402159244265,0.6021505376344086
10,5,5,20,auto,True,0.6828609986504723,0.5806451612903226
10,5,5,20,auto,False,0.7152496626180836,0.6236559139784946
10,5,5,20,sqrt,True,0.6828609986504723,0.5806451612903226
10,5,5,20,sqrt,False,0.7152496626180836,0.6236559139784946
10,5,10,1,auto,True,0.7233468286099866,0.5645161290322581
10,5,10,1,auto,False,0.7638326585695007,0.6021505376344086
10,5,10,1,sqrt,True,0.7233468286099866,0.5645161290322581
10,5,10,1,sqrt,False,0.7638326585695007,0.6021505376344086
10,5,10,2,auto,True,0.717948717948718,0.5591397849462365
10,5,10,2,auto,False,0.7543859649122807,0.6021505376344086
10,5,10,2,sqrt,True,0.717948717948718,0.5591397849462365
10,5,10,2,sqrt,False,0.7543859649122807,0.6021505376344086
10,5,10,5,auto,True,0.7449392712550608,0.5913978494623656
10,5,10,5,auto,False,0.7246963562753036,0.5860215053763441
10,5,10,5,sqrt,True,0.7449392712550608,0.5913978494623656
10,5,10,5,sqrt,False,0.7246963562753036,0.5860215053763441
10,5,10,10,auto,True,0.7139001349527665,0.5645161290322581
10,5,10,10,auto,False,0.7422402159244265,0.6021505376344086
10,5,10,10,sqrt,True,0.7139001349527665,0.5645161290322581
10,5,10,10,sqrt,False,0.7422402159244265,0.6021505376344086
10,5,10,20,auto,True,0.6828609986504723,0.5806451612903226
500,100,5,2,log2,True,0.9986504723346828,0.5645161290322581
10,5,10,20,auto,False,0.7152496626180836,0.6236559139784946
10,5,10,20,sqrt,True,0.6828609986504723,0.5806451612903226
10,5,10,20,sqrt,False,0.7152496626180836,0.6236559139784946
10,5,20,1,auto,True,0.7354925775978407,0.5645161290322581
10,5,20,1,auto,False,0.7489878542510121,0.5806451612903226
10,5,20,1,sqrt,True,0.7354925775978407,0.5645161290322581
10,5,20,1,sqrt,False,0.7489878542510121,0.5806451612903226
10,5,20,2,auto,True,0.7354925775978407,0.5645161290322581
10,5,20,2,auto,False,0.7489878542510121,0.5806451612903226
10,5,20,2,sqrt,True,0.7354925775978407,0.5645161290322581
10,5,20,2,sqrt,False,0.7489878542510121,0.5806451612903226
10,5,20,5,auto,True,0.7395411605937922,0.6021505376344086
10,5,20,5,auto,False,0.7449392712550608,0.5860215053763441
10,5,20,5,sqrt,True,0.7395411605937922,0.6021505376344086
10,5,20,5,sqrt,False,0.7449392712550608,0.5860215053763441
10,5,20,10,auto,True,0.7139001349527665,0.5645161290322581
10,5,20,10,auto,False,0.7422402159244265,0.6021505376344086
10,5,20,10,sqrt,True,0.7139001349527665,0.5645161290322581
10,5,20,10,sqrt,False,0.7422402159244265,0.6021505376344086
10,5,20,20,auto,True,0.6828609986504723,0.5806451612903226
10,5,20,20,auto,False,0.7152496626180836,0.6236559139784946
10,5,20,20,sqrt,True,0.6828609986504723,0.5806451612903226
10,5,20,20,sqrt,False,0.7152496626180836,0.6236559139784946
10,5,50,1,auto,True,0.6855600539811066,0.5913978494623656
10,5,50,1,auto,False,0.728744939271255,0.5698924731182796
10,5,50,1,sqrt,True,0.6855600539811066,0.5913978494623656
10,5,50,1,sqrt,False,0.728744939271255,0.5698924731182796
10,5,50,2,auto,True,0.6855600539811066,0.5913978494623656
10,5,50,2,auto,False,0.728744939271255,0.5698924731182796
10,5,50,2,sqrt,True,0.6855600539811066,0.5913978494623656
10,5,50,2,sqrt,False,0.728744939271255,0.5698924731182796
10,5,50,5,auto,True,0.6788124156545209,0.5967741935483871
10,5,50,5,auto,False,0.7314439946018894,0.5860215053763441
10,5,50,5,sqrt,True,0.6788124156545209,0.5967741935483871
