# n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap,score_training,score
50,50,2,5,auto,True,0.9392712550607287,0.5591397849462365
50,50,2,5,auto,False,0.9932523616734144,0.5806451612903226
50,50,2,10,auto,True,0.8407557354925776,0.5860215053763441
50,50,2,10,auto,False,0.9230769230769231,0.553763440860215
50,50,2,20,auto,True,0.738191632928475,0.5483870967741935
50,50,2,20,auto,False,0.8097165991902834,0.5806451612903226
50,50,5,1,auto,True,1.0,0.5806451612903226
50,50,5,1,auto,False,1.0,0.5645161290322581
50,50,5,2,auto,True,0.9959514170040485,0.5860215053763441
50,50,5,2,auto,False,1.0,0.543010752688172
50,50,5,5,auto,True,0.9392712550607287,0.5591397849462365
50,50,5,5,auto,False,0.9932523616734144,0.5806451612903226
50,50,5,10,auto,True,0.8407557354925776,0.5860215053763441
50,50,5,10,auto,False,0.9230769230769231,0.553763440860215
50,50,5,20,auto,True,0.738191632928475,0.5483870967741935
50,50,5,20,auto,False,0.8097165991902834,0.5806451612903226
50,50,10,1,auto,True,0.9811066126855601,0.5913978494623656
50,50,10,1,auto,False,1.0,0.5698924731182796
50,50,10,2,auto,True,0.9622132253711201,0.5698924731182796
50,50,10,2,auto,False,1.0,0.5483870967741935
50,50,10,5,auto,True,0.9392712550607287,0.5591397849462365
50,50,10,5,auto,False,0.9932523616734144,0.5806451612903226
50,50,10,10,auto,True,0.8407557354925776,0.5860215053763441
50,50,10,10,auto,False,0.9230769230769231,0.553763440860215
50,50,10,20,auto,True,0.738191632928475,0.5483870967741935
50,50,10,20,auto,False,0.8097165991902834,0.5806451612903226
50,50,20,1,auto,True,0.9122807017543859,0.5268817204301075
50,50,20,1,auto,False,0.9770580296896086,0.5483870967741935
50,50,20,2,auto,True,0.8960863697705803,0.543010752688172
50,50,20,2,auto,False,0.970310391363023,0.5591397849462365
50,50,20,5,auto,True,0.8906882591093117,0.553763440860215
50,50,20,5,auto,False,0.9554655870445344,0.5591397849462365
50,50,20,10,auto,True,0.8407557354925776,0.5860215053763441
50,50,20,10,auto,False,0.9230769230769231,0.553763440860215
50,50,20,20,auto,True,0.738191632928475,0.5483870967741935
50,50,20,20,auto,False,0.8097165991902834,0.5806451612903226
50,50,50,1,auto,True,0.8070175438596491,0.5698924731182796
50,50,50,1,auto,False,0.8717948717948718,0.5483870967741935
50,50,50,2,auto,True,0.8029689608636977,0.5967741935483871
50,50,50,2,auto,False,0.8677462887989204,0.553763440860215
50,50,50,5,auto,True,0.7881241565452092,0.5806451612903226
50,50,50,5,auto,False,0.8704453441295547,0.5645161290322581
50,50,50,10,auto,True,0.7638326585695007,0.5806451612903226
50,50,50,10,auto,False,0.8461538461538461,0.5591397849462365
50,50,50,20,auto,True,0.7422402159244265,0.5698924731182796
50,50,50,20,auto,False,0.8016194331983806,0.5698924731182796
100,2,2,1,auto,True,0.650472334682861,0.5806451612903226
100,2,2,1,auto,False,0.6275303643724697,0.5268817204301075
100,2,2,2,auto,True,0.6491228070175439,0.5806451612903226
100,2,2,2,auto,False,0.6275303643724697,0.5268817204301075
100,2,2,5,auto,True,0.6464237516869096,0.5752688172043011
100,2,2,5,auto,False,0.6275303643724697,0.5268817204301075
100,2,2,10,auto,True,0.6477732793522267,0.5806451612903226
100,2,2,10,auto,False,0.6248313090418354,0.5268817204301075
100,2,2,20,auto,True,0.6410256410256411,0.5752688172043011
100,2,2,20,auto,False,0.611336032388664,0.532258064516129
100,2,5,1,auto,True,0.650472334682861,0.5806451612903226
100,2,5,1,auto,False,0.6275303643724697,0.5268817204301075
100,2,5,2,auto,True,0.6491228070175439,0.5806451612903226
100,2,5,2,auto,False,0.6275303643724697,0.5268817204301075
100,2,5,5,auto,True,0.6464237516869096,0.5752688172043011
100,2,5,5,auto,False,0.6275303643724697,0.5268817204301075
100,2,5,10,auto,True,0.6477732793522267,0.5806451612903226
100,2,5,10,auto,False,0.6248313090418354,0.5268817204301075
100,2,5,20,auto,True,0.6410256410256411,0.5752688172043011
100,2,5,20,auto,False,0.611336032388664,0.532258064516129
100,2,10,1,auto,True,0.650472334682861,0.5806451612903226
100,2,10,1,auto,False,0.6275303643724697,0.5268817204301075
100,2,10,2,auto,True,0.6491228070175439,0.5806451612903226
100,2,10,2,auto,False,0.6275303643724697,0.5268817204301075
100,2,10,5,auto,True,0.6464237516869096,0.5752688172043011
100,2,10,5,auto,False,0.6275303643724697,0.5268817204301075
100,2,10,10,auto,True,0.6477732793522267,0.5806451612903226
100,2,10,10,auto,False,0.6248313090418354,0.5268817204301075
100,2,10,20,auto,True,0.6410256410256411,0.5752688172043011
100,2,10,20,auto,False,0.611336032388664,0.532258064516129
100,2,20,1,auto,True,0.650472334682861,0.5806451612903226
100,2,20,1,auto,False,0.6275303643724697,0.5268817204301075
100,2,20,2,auto,True,0.6491228070175439,0.5806451612903226
100,2,20,2,auto,False,0.6275303643724697,0.5268817204301075
100,2,20,5,auto,True,0.6477732793522267,0.5752688172043011
100,2,20,5,auto,False,0.6275303643724697,0.5268817204301075
100,2,20,10,auto,True,0.6477732793522267,0.5806451612903226
100,2,20,10,auto,False,0.6248313090418354,0.5268817204301075
100,2,20,20,auto,True,0.6410256410256411,0.5752688172043011
100,2,20,20,auto,False,0.611336032388664,0.532258064516129
100,2,50,1,auto,True,0.650472334682861,0.5806451612903226
100,2,50,1,auto,False,0.6275303643724697,0.5268817204301075
100,2,50,2,auto,True,0.650472334682861,0.5806451612903226
100,2,50,2,auto,False,0.6275303643724697,0.5268817204301075
100,2,50,5,auto,True,0.6477732793522267,0.5752688172043011
100,2,50,5,auto,False,0.6275303643724697,0.5268817204301075
100,2,50,10,auto,True,0.6464237516869096,0.5860215053763441
100,2,50,10,auto,False,0.6248313090418354,0.5268817204301075
100,2,50,20,auto,True,0.6410256410256411,0.5752688172043011
100,2,50,20,auto,False,0.611336032388664,0.532258064516129
100,5,2,1,auto,True,0.8029689608636977,0.5913978494623656
100,5,2,1,auto,False,0.7908232118758435,0.543010752688172
100,5,2,2,auto,True,0.796221322537112,0.5698924731182796
100,5,2,2,auto,False,0.7840755735492577,0.553763440860215
100,5,2,5,auto,True,0.7975708502024291,0.5806451612903226
100,5,2,5,auto,False,0.7638326585695007,0.532258064516129
100,5,2,10,auto,True,0.7678812415654521,0.5645161290322581
100,5,2,10,auto,False,0.7692307692307693,0.532258064516129
100,5,2,20,auto,True,0.738191632928475,0.5645161290322581
100,5,2,20,auto,False,0.7435897435897436,0.5376344086021505
100,5,5,1,auto,True,0.7989203778677463,0.5860215053763441
100,5,5,1,auto,False,0.7840755735492577,0.553763440860215
100,5,5,2,auto,True,0.8029689608636977,0.5860215053763441
100,5,5,2,auto,False,0.786774628879892,0.5591397849462365
100,5,5,5,auto,True,0.7975708502024291,0.5806451612903226
100,5,5,5,auto,False,0.7638326585695007,0.532258064516129
100,5,5,10,auto,True,0.7678812415654521,0.5645161290322581
100,5,5,10,auto,False,0.7692307692307693,0.532258064516129
100,5,5,20,auto,True,0.738191632928475,0.5645161290322581
100,5,5,20,auto,False,0.7435897435897436,0.5376344086021505
100,5,10,1,auto,True,0.8110661268556005,0.5860215053763441
100,5,10,1,auto,False,0.7759784075573549,0.5483870967741935
100,5,10,2,auto,True,0.8016194331983806,0.5806451612903226
100,5,10,2,auto,False,0.7746288798920378,0.543010752688172
100,5,10,5,auto,True,0.7975708502024291,0.5806451612903226
100,5,10,5,auto,False,0.7638326585695007,0.532258064516129
100,5,10,10,auto,True,0.7678812415654521,0.5645161290322581
100,5,10,10,auto,False,0.7692307692307693,0.532258064516129
100,5,10,20,auto,True,0.738191632928475,0.5645161290322581
100,5,10,20,auto,False,0.7435897435897436,0.5376344086021505
100,5,20,1,auto,True,0.7773279352226721,0.5645161290322581
100,5,20,1,auto,False,0.7624831309041835,0.5483870967741935
100,5,20,2,auto,True,0.7800269905533064,0.5645161290322581
100,5,20,2,auto,False,0.7624831309041835,0.543010752688172
100,5,20,5,auto,True,0.7881241565452092,0.5806451612903226
100,5,20,5,auto,False,0.757085020242915,0.532258064516129
100,5,20,10,auto,True,0.7678812415654521,0.5645161290322581
100,5,20,10,auto,False,0.7692307692307693,0.532258064516129
100,5,20,20,auto,True,0.738191632928475,0.5645161290322581
100,5,20,20,auto,False,0.7435897435897436,0.5376344086021505
100,5,50,1,auto,True,0.7651821862348178,0.6021505376344086
100,5,50,1,auto,False,0.7557354925775979,0.543010752688172
100,5,50,2,auto,True,0.7611336032388664,0.6021505376344086
100,5,50,2,auto,False,0.757085020242915,0.543010752688172
100,5,50,5,auto,True,0.7422402159244265,0.5913978494623656
100,5,50,5,auto,False,0.7516869095816464,0.5376344086021505
100,5,50,10,auto,True,0.747638326585695,0.5860215053763441
100,5,50,10,auto,False,0.7422402159244265,0.5698924731182796
100,5,50,20,auto,True,0.7233468286099866,0.5698924731182796
100,5,50,20,auto,False,0.7422402159244265,0.5376344086021505
100,10,2,1,auto,True,0.9865047233468286,0.5591397849462365
100,10,2,1,auto,False,0.979757085020243,0.5376344086021505
100,10,2,2,auto,True,0.9757085020242915,0.5967741935483871
100,10,2,2,auto,False,0.9757085020242915,0.543010752688172
100,10,2,5,auto,True,0.9244264507422402,0.5698924731182796
100,10,2,5,auto,False,0.9500674763832658,0.5645161290322581
100,10,2,10,auto,True,0.8367071524966262,0.5806451612903226
100,10,2,10,auto,False,0.8974358974358975,0.5483870967741935
100,10,2,20,auto,True,0.7489878542510121,0.5806451612903226
100,10,2,20,auto,False,0.8016194331983806,0.5591397849462365
100,10,5,1,auto,True,0.97165991902834,0.553763440860215
100,10,5,1,auto,False,0.9770580296896086,0.5483870967741935
100,10,5,2,auto,True,0.9689608636977058,0.5752688172043011
100,10,5,2,auto,False,0.9743589743589743,0.553763440860215
100,10,5,5,auto,True,0.9244264507422402,0.5698924731182796
100,10,5,5,auto,False,0.9500674763832658,0.5645161290322581
100,10,5,10,auto,True,0.8367071524966262,0.5806451612903226
100,10,5,10,auto,False,0.8974358974358975,0.5483870967741935
100,10,5,20,auto,True,0.7489878542510121,0.5806451612903226
100,10,5,20,auto,False,0.8016194331983806,0.5591397849462365
100,10,10,1,auto,True,0.9500674763832658,0.5698924731182796
100,10,10,1,auto,False,0.9568151147098516,0.5161290322580645
100,10,10,2,auto,True,0.9446693657219973,0.543010752688172
100,10,10,2,auto,False,0.9541160593792173,0.543010752688172
100,10,10,5,auto,True,0.9244264507422402,0.5698924731182796
100,10,10,5,auto,False,0.9500674763832658,0.5645161290322581
100,10,10,10,auto,True,0.8367071524966262,0.5806451612903226
100,10,10,10,auto,False,0.8974358974358975,0.5483870967741935
100,10,10,20,auto,True,0.7489878542510121,0.5806451612903226
100,10,10,20,auto,False,0.8016194331983806,0.5591397849462365
100,10,20,1,auto,True,0.8906882591093117,0.553763440860215
100,10,20,1,auto,False,0.9176788124156545,0.553763440860215
100,10,20,2,auto,True,0.8906882591093117,0.5645161290322581
100,10,20,2,auto,False,0.9203778677462888,0.543010752688172
100,10,20,5,auto,True,0.8717948717948718,0.5752688172043011
100,10,20,5,auto,False,0.9082321187584346,0.543010752688172
100,10,20,10,auto,True,0.8367071524966262,0.5806451612903226
100,10,20,10,auto,False,0.8974358974358975,0.5483870967741935
100,10,20,20,auto,True,0.7489878542510121,0.5806451612903226
100,10,20,20,auto,False,0.8016194331983806,0.5591397849462365
100,10,50,1,auto,True,0.8083670715249662,0.5752688172043011
100,10,50,1,auto,False,0.844804318488529,0.5483870967741935
100,10,50,2,auto,True,0.8016194331983806,0.5967741935483871
100,10,50,2,auto,False,0.8434547908232118,0.5591397849462365
100,10,50,5,auto,True,0.7975708502024291,0.6075268817204301
100,10,50,5,auto,False,0.8434547908232118,0.543010752688172
100,10,50,10,auto,True,0.7813765182186235,0.6075268817204301
100,10,50,10,auto,False,0.8326585695006747,0.553763440860215
100,10,50,20,auto,True,0.7408906882591093,0.5860215053763441
100,10,50,20,auto,False,0.8016194331983806,0.5698924731182796
100,20,2,1,auto,True,1.0,0.5698924731182796
100,20,2,1,auto,False,1.0,0.543010752688172
100,20,2,2,auto,True,1.0,0.5752688172043011
100,20,2,2,auto,False,1.0,0.5483870967741935
100,20,2,5,auto,True,0.9473684210526315,0.5806451612903226
100,20,2,5,auto,False,0.9986504723346828,0.5376344086021505
100,20,2,10,auto,True,0.8461538461538461,0.5752688172043011
100,20,2,10,auto,False,0.9190283400809717,0.553763440860215
100,20,2,20,auto,True,0.7489878542510121,0.5752688172043011
100,20,2,20,auto,False,0.8043184885290149,0.553763440860215
100,20,5,1,auto,True,1.0,0.5591397849462365
100,20,5,1,auto,False,1.0,0.543010752688172
100,20,5,2,auto,True,0.9973009446693657,0.5860215053763441
100,20,5,2,auto,False,1.0,0.543010752688172
100,20,5,5,auto,True,0.9473684210526315,0.5806451612903226
100,20,5,5,auto,False,0.9986504723346828,0.5376344086021505
100,20,5,10,auto,True,0.8461538461538461,0.5752688172043011
100,20,5,10,auto,False,0.9190283400809717,0.553763440860215
100,20,5,20,auto,True,0.7489878542510121,0.5752688172043011
100,20,5,20,auto,False,0.8043184885290149,0.553763440860215
100,20,10,1,auto,True,0.9865047233468286,0.5698924731182796
100,20,10,1,auto,False,1.0,0.5591397849462365
100,20,10,2,auto,True,0.9730094466936572,0.5698924731182796
100,20,10,2,auto,False,1.0,0.543010752688172
100,20,10,5,auto,True,0.9473684210526315,0.5806451612903226
100,20,10,5,auto,False,0.9986504723346828,0.5376344086021505
100,20,10,10,auto,True,0.8461538461538461,0.5752688172043011
100,20,10,10,auto,False,0.9190283400809717,0.553763440860215
100,20,10,20,auto,True,0.7489878542510121,0.5752688172043011
100,20,10,20,auto,False,0.8043184885290149,0.553763440860215
100,20,20,1,auto,True,0.921727395411606,0.5483870967741935
100,20,20,1,auto,False,0.9824561403508771,0.5376344086021505
100,20,20,2,auto,True,0.9082321187584346,0.5645161290322581
100,20,20,2,auto,False,0.9770580296896086,0.5645161290322581
100,20,20,5,auto,True,0.8960863697705803,0.5698924731182796
100,20,20,5,auto,False,0.9608636977058029,0.5483870967741935
100,20,20,10,auto,True,0.8461538461538461,0.5752688172043011
100,20,20,10,auto,False,0.9190283400809717,0.553763440860215
100,20,20,20,auto,True,0.7489878542510121,0.5752688172043011
100,20,20,20,auto,False,0.8043184885290149,0.553763440860215
100,20,50,1,auto,True,0.8124156545209177,0.5860215053763441
100,20,50,1,auto,False,0.8717948717948718,0.532258064516129
100,20,50,2,auto,True,0.8110661268556005,0.6075268817204301
100,20,50,2,auto,False,0.8704453441295547,0.543010752688172
100,20,50,5,auto,True,0.8016194331983806,0.5913978494623656
100,20,50,5,auto,False,0.8690958164642375,0.5483870967741935
100,20,50,10,auto,True,0.7813765182186235,0.6021505376344086
100,20,50,10,auto,False,0.8434547908232118,0.5483870967741935
100,20,50,20,auto,True,0.7408906882591093,0.5860215053763441
100,20,50,20,auto,False,0.7948717948717948,0.5698924731182796
100,50,2,1,auto,True,1.0,0.5591397849462365
100,50,2,1,auto,False,1.0,0.543010752688172
100,50,2,2,auto,True,1.0,0.5806451612903226
100,50,2,2,auto,False,1.0,0.543010752688172
100,50,2,5,auto,True,0.9433198380566802,0.5860215053763441
100,50,2,5,auto,False,0.9986504723346828,0.553763440860215
100,50,2,10,auto,True,0.8461538461538461,0.5752688172043011
100,50,2,10,auto,False,0.9190283400809717,0.553763440860215
100,50,2,20,auto,True,0.7489878542510121,0.5752688172043011
100,50,2,20,auto,False,0.8043184885290149,0.553763440860215
100,50,5,1,auto,True,1.0,0.5645161290322581
100,50,5,1,auto,False,1.0,0.553763440860215
100,50,5,2,auto,True,0.9959514170040485,0.5967741935483871
100,50,5,2,auto,False,1.0,0.5483870967741935
100,50,5,5,auto,True,0.9433198380566802,0.5860215053763441
100,50,5,5,auto,False,0.9986504723346828,0.553763440860215
100,50,5,10,auto,True,0.8461538461538461,0.5752688172043011
100,50,5,10,auto,False,0.9190283400809717,0.553763440860215
100,50,5,20,auto,True,0.7489878542510121,0.5752688172043011
100,50,5,20,auto,False,0.8043184885290149,0.553763440860215
100,50,10,1,auto,True,0.9878542510121457,0.5752688172043011
100,50,10,1,auto,False,1.0,0.5698924731182796
100,50,10,2,auto,True,0.9730094466936572,0.5698924731182796
100,50,10,2,auto,False,1.0,0.553763440860215
100,50,10,5,auto,True,0.9433198380566802,0.5860215053763441
100,50,10,5,auto,False,0.9986504723346828,0.553763440860215
100,50,10,10,auto,True,0.8461538461538461,0.5752688172043011
100,50,10,10,auto,False,0.9190283400809717,0.553763440860215
100,50,10,20,auto,True,0.7489878542510121,0.5752688172043011
100,50,10,20,auto,False,0.8043184885290149,0.553763440860215
100,50,20,1,auto,True,0.9230769230769231,0.5483870967741935
100,50,20,1,auto,False,0.9811066126855601,0.532258064516129
100,50,20,2,auto,True,0.9068825910931174,0.5645161290322581
100,50,20,2,auto,False,0.9743589743589743,0.5591397849462365
100,50,20,5,auto,True,0.8974358974358975,0.5645161290322581
100,50,20,5,auto,False,0.9622132253711201,0.5483870967741935
100,50,20,10,auto,True,0.8461538461538461,0.5752688172043011
100,50,20,10,auto,False,0.9190283400809717,0.553763440860215
100,50,20,20,auto,True,0.7489878542510121,0.5752688172043011
100,50,20,20,auto,False,0.8043184885290149,0.553763440860215
100,50,50,1,auto,True,0.8124156545209177,0.5860215053763441
100,50,50,1,auto,False,0.873144399460189,0.532258064516129
100,50,50,2,auto,True,0.8110661268556005,0.6075268817204301
100,50,50,2,auto,False,0.8690958164642375,0.543010752688172
100,50,50,5,auto,True,0.8016194331983806,0.5913978494623656
100,50,50,5,auto,False,0.8690958164642375,0.5483870967741935
100,50,50,10,auto,True,0.7813765182186235,0.6021505376344086
100,50,50,10,auto,False,0.8434547908232118,0.5483870967741935
100,50,50,20,auto,True,0.7408906882591093,0.5860215053763441
100,50,50,20,auto,False,0.7948717948717948,0.5698924731182796
200,2,2,1,auto,True,0.6518218623481782,0.6075268817204301
200,2,2,1,auto,False,0.6221322537112011,0.5268817204301075
200,2,2,2,auto,True,0.6518218623481782,0.6075268817204301
200,2,2,2,auto,False,0.6221322537112011,0.5268817204301075
200,2,2,5,auto,True,0.6491228070175439,0.6129032258064516
200,2,2,5,auto,False,0.6221322537112011,0.5268817204301075
200,2,2,10,auto,True,0.6491228070175439,0.5913978494623656
200,2,2,10,auto,False,0.6234817813765182,0.532258064516129
200,2,2,20,auto,True,0.6450742240215924,0.5860215053763441
200,2,2,20,auto,False,0.6167341430499326,0.532258064516129
200,2,5,1,auto,True,0.6518218623481782,0.6075268817204301
200,2,5,1,auto,False,0.6221322537112011,0.5268817204301075
200,2,5,2,auto,True,0.6518218623481782,0.6075268817204301
200,2,5,2,auto,False,0.6221322537112011,0.5268817204301075
200,2,5,5,auto,True,0.6491228070175439,0.6129032258064516
200,2,5,5,auto,False,0.6221322537112011,0.5268817204301075
200,2,5,10,auto,True,0.6491228070175439,0.5913978494623656
200,2,5,10,auto,False,0.6234817813765182,0.532258064516129
200,2,5,20,auto,True,0.6450742240215924,0.5860215053763441
200,2,5,20,auto,False,0.6167341430499326,0.532258064516129
200,2,10,1,auto,True,0.6531713900134952,0.6075268817204301
200,2,10,1,auto,False,0.6221322537112011,0.5268817204301075
200,2,10,2,auto,True,0.6518218623481782,0.6075268817204301
200,2,10,2,auto,False,0.6221322537112011,0.5268817204301075
200,2,10,5,auto,True,0.6491228070175439,0.6129032258064516
200,2,10,5,auto,False,0.6221322537112011,0.5268817204301075
200,2,10,10,auto,True,0.6491228070175439,0.5913978494623656
200,2,10,10,auto,False,0.6234817813765182,0.532258064516129
200,2,10,20,auto,True,0.6450742240215924,0.5860215053763441
200,2,10,20,auto,False,0.6167341430499326,0.532258064516129
200,2,20,1,auto,True,0.6545209176788124,0.6021505376344086
200,2,20,1,auto,False,0.6221322537112011,0.5268817204301075
200,2,20,2,auto,True,0.6531713900134952,0.6021505376344086
200,2,20,2,auto,False,0.6221322537112011,0.5268817204301075
200,2,20,5,auto,True,0.6518218623481782,0.6129032258064516
200,2,20,5,auto,False,0.6221322537112011,0.5268817204301075
200,2,20,10,auto,True,0.6491228070175439,0.5913978494623656
200,2,20,10,auto,False,0.6234817813765182,0.532258064516129
200,2,20,20,auto,True,0.6450742240215924,0.5860215053763441
200,2,20,20,auto,False,0.6167341430499326,0.532258064516129
200,2,50,1,auto,True,0.6491228070175439,0.6021505376344086
200,2,50,1,auto,False,0.6221322537112011,0.5268817204301075
200,2,50,2,auto,True,0.6491228070175439,0.6021505376344086
200,2,50,2,auto,False,0.6221322537112011,0.5268817204301075
200,2,50,5,auto,True,0.650472334682861,0.6075268817204301
200,2,50,5,auto,False,0.6221322537112011,0.5268817204301075
200,2,50,10,auto,True,0.6464237516869096,0.5860215053763441
200,2,50,10,auto,False,0.6234817813765182,0.532258064516129
200,2,50,20,auto,True,0.6450742240215924,0.5860215053763441
200,2,50,20,auto,False,0.6167341430499326,0.532258064516129
200,5,2,1,auto,True,0.8164642375168691,0.5806451612903226
200,5,2,1,auto,False,0.7935222672064778,0.532258064516129
200,5,2,2,auto,True,0.8124156545209177,0.5860215053763441
200,5,2,2,auto,False,0.786774628879892,0.543010752688172
200,5,2,5,auto,True,0.7935222672064778,0.5752688172043011
200,5,2,5,auto,False,0.7705802968960864,0.5591397849462365
200,5,2,10,auto,True,0.7638326585695007,0.5752688172043011
200,5,2,10,auto,False,0.7732793522267206,0.5483870967741935
200,5,2,20,auto,True,0.7314439946018894,0.5698924731182796
200,5,2,20,auto,False,0.7516869095816464,0.5483870967741935
200,5,5,1,auto,True,0.8164642375168691,0.5806451612903226
200,5,5,1,auto,False,0.7840755735492577,0.5483870967741935
200,5,5,2,auto,True,0.8083670715249662,0.5806451612903226
200,5,5,2,auto,False,0.7827260458839406,0.5483870967741935
200,5,5,5,auto,True,0.7935222672064778,0.5752688172043011
