7.272996500000000708e+01,1.303099579999999946e+02,4.784548699999999855e+01,9.831207000000000562e+01,8.585089999999999666e-01,8.230950000000000211e-01,8.615909999999999958e-01,8.250999999999999446e-01,2.572369999999999934e-01,2.463100000000000012e-01,2.570709999999999940e-01,2.464719999999999966e-01,9.344519999999999493e-01,8.825910000000000144e-01,9.568750000000000311e-01,9.114210000000000367e-01,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
3.076430399999999921e+01,5.021705599999999947e+01,1.726519599999999954e+01,3.936381099999999833e+01,5.243649999999999700e-01,4.590099999999999736e-01,5.189500000000000224e-01,4.584539999999999726e-01,8.040899999999999437e-02,7.261199999999999599e-02,7.971000000000000307e-02,7.251100000000000600e-02,9.472399999999999709e-01,9.138849999999999474e-01,9.705939999999999568e-01,9.324970000000000203e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.304335499999999826e+01,1.385340290000000039e+02,4.886164999999999736e+01,7.050188199999999483e+01,8.518679999999999586e-01,8.042019999999999724e-01,8.576129999999999587e-01,8.065940000000000332e-01,2.116290000000000115e-01,1.984589999999999965e-01,2.124910000000000132e-01,1.986290000000000000e-01,9.166729999999999601e-01,8.169370000000000243e-01,9.354099999999999637e-01,9.068370000000000042e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.159381499999999932e+01,8.341523800000000222e+01,2.532871199999999945e+01,6.317060299999999984e+01,9.052620000000000111e-01,8.719270000000000076e-01,9.103029999999999733e-01,8.724929999999999630e-01,2.834920000000000218e-01,2.714449999999999918e-01,2.835250000000000270e-01,2.714590000000000058e-01,9.248560000000000114e-01,8.785410000000000164e-01,9.631199999999999761e-01,9.080179999999999918e-01,0.000000000000000000e+00,8.112780000000000546e-01,8.112780000000000546e-01,2.000000000000000000e+00
4.690489199999999670e+01,7.538689499999999555e+01,3.499381900000000201e+01,8.143440499999999815e+01,8.804849999999999621e-01,8.397480000000000500e-01,8.836910000000000043e-01,8.396400000000000530e-01,2.572889999999999899e-01,2.441919999999999924e-01,2.575089999999999879e-01,2.441790000000000072e-01,9.417860000000000120e-01,9.064630000000000187e-01,9.565690000000000026e-01,8.989589999999999526e-01,1.500000000000000000e+00,8.112780000000000546e-01,8.112780000000000546e-01,2.000000000000000000e+00
2.564824399999999827e+01,4.181324500000000199e+01,2.108405399999999830e+01,4.620612899999999712e+01,9.181000000000000272e-01,8.803699999999999859e-01,9.148560000000000025e-01,8.803710000000000147e-01,2.559710000000000041e-01,2.437030000000000030e-01,2.546760000000000135e-01,2.436810000000000087e-01,9.306759999999999478e-01,8.868359999999999577e-01,9.429290000000000171e-01,8.749470000000000303e-01,0.000000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,2.000000000000000000e+00
4.144690899999999800e+01,7.031074800000000380e+01,4.016488700000000023e+01,8.300750999999999635e+01,9.036459999999999493e-01,8.636509999999999465e-01,8.997730000000000450e-01,8.632999999999999563e-01,2.232590000000000130e-01,2.125090000000000034e-01,2.221599999999999964e-01,2.124769999999999992e-01,9.285780000000000145e-01,8.788489999999999913e-01,9.307710000000000150e-01,8.569710000000000383e-01,8.112780000000000546e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+00
5.091112799999999794e+01,7.863836100000000329e+01,3.279519299999999760e+01,8.002604300000000137e+01,8.825760000000000272e-01,8.417080000000000117e-01,8.870130000000000514e-01,8.417369999999999575e-01,2.571100000000000052e-01,2.437419999999999864e-01,2.575990000000000224e-01,2.437380000000000102e-01,9.225719999999999477e-01,8.802879999999999594e-01,9.500640000000000196e-01,8.781759999999999566e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+00
2.374086399999999841e+01,3.463889600000000257e+01,1.076264800000000044e+01,3.140869400000000056e+01,9.290570000000000217e-01,8.984729999999999661e-01,9.284839999999999760e-01,8.989209999999999701e-01,3.268780000000000019e-01,3.152200000000000002e-01,3.253980000000000206e-01,3.152429999999999954e-01,9.355670000000000375e-01,9.060019999999999740e-01,9.707860000000000378e-01,9.147680000000000256e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+00
1.449570499999999917e+01,1.968910599999999889e+01,7.470239000000000296e+00,2.238662599999999969e+01,9.359870000000000134e-01,9.042909999999999560e-01,9.354970000000000230e-01,9.041749999999999510e-01,2.894649999999999723e-01,2.783189999999999831e-01,2.886560000000000237e-01,2.782800000000000273e-01,9.493179999999999952e-01,9.311589999999999590e-01,9.738790000000000502e-01,9.217279999999999918e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+00
4.345065900000000170e+01,7.075396100000000388e+01,2.645013199999999998e+01,6.246196599999999677e+01,8.910069999999999935e-01,8.473509999999999653e-01,8.955990000000000339e-01,8.477280000000000371e-01,2.448549999999999893e-01,2.315439999999999998e-01,2.452850000000000030e-01,2.315760000000000041e-01,9.325069999999999748e-01,8.901160000000000183e-01,9.589090000000000114e-01,9.029939999999999634e-01,1.500000000000000000e+00,1.500000000000000000e+00,1.500000000000000000e+00,2.000000000000000000e+00
4.610163500000000170e+01,8.516202099999999575e+01,3.028636900000000054e+01,6.033855499999999950e+01,8.809000000000000163e-01,8.430010000000000003e-01,8.841750000000000442e-01,8.442800000000000304e-01,2.177929999999999866e-01,2.069060000000000066e-01,2.176659999999999984e-01,2.069390000000000118e-01,9.474350000000000271e-01,9.029260000000000064e-01,9.654669999999999641e-01,9.312209999999999654e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
2.540417400000000114e+01,3.444325700000000268e+01,1.569748000000000054e+01,4.241329400000000049e+01,5.386680000000000357e-01,4.744689999999999741e-01,5.354480000000000350e-01,4.704709999999999726e-01,9.136500000000000177e-02,8.273300000000000098e-02,9.094299999999999606e-02,8.220800000000000329e-02,9.421810000000000462e-01,9.216210000000000235e-01,9.642789999999999973e-01,9.034839999999999538e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.821863400000000155e+01,5.067325900000000161e+01,1.836995800000000045e+01,3.828690999999999889e+01,9.289819999999999744e-01,8.991999999999999993e-01,9.291329999999999867e-01,8.994739999999999958e-01,2.817189999999999972e-01,2.718969999999999998e-01,2.808010000000000228e-01,2.719010000000000038e-01,9.447510000000000074e-01,9.007760000000000211e-01,9.640549999999999953e-01,9.250300000000000189e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
3.264926700000000181e+01,4.954226400000000297e+01,2.047155700000000067e+01,5.074454200000000270e+01,9.002360000000000362e-01,8.549029999999999685e-01,9.018030000000000213e-01,8.548999999999999932e-01,2.561280000000000223e-01,2.418820000000000137e-01,2.560779999999999723e-01,2.418730000000000047e-01,9.204999999999999849e-01,8.792159999999999975e-01,9.500849999999999573e-01,8.762849999999999806e-01,8.112780000000000546e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
1.541272400000000076e+01,2.487918099999999910e+01,8.079598999999999975e+00,1.987904800000000094e+01,9.207009999999999916e-01,8.772550000000000070e-01,9.192209999999999548e-01,8.775950000000000140e-01,2.795929999999999804e-01,2.651459999999999928e-01,2.785059999999999758e-01,2.651640000000000108e-01,9.486040000000000028e-01,9.170270000000000366e-01,9.730499999999999705e-01,9.337029999999999497e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.949526799999999938e+01,3.233147499999999752e+01,2.496154599999999846e+01,6.901267199999999491e+01,9.061390000000000278e-01,8.644899999999999807e-01,9.027579999999999494e-01,8.630560000000000453e-01,2.605810000000000071e-01,2.473930000000000018e-01,2.594179999999999819e-01,2.472860000000000058e-01,9.370500000000000496e-01,9.309269999999999490e-01,9.466679999999999540e-01,8.525599999999999845e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
3.216313499999999692e+01,4.668037100000000095e+01,1.808252699999999891e+01,4.887507500000000249e+01,8.944800000000000528e-01,8.513570000000000304e-01,8.998549999999999605e-01,8.513800000000000257e-01,2.366679999999999895e-01,2.235659999999999870e-01,2.374560000000000004e-01,2.235810000000000020e-01,9.396259999999999613e-01,9.122660000000000213e-01,9.660640000000000338e-01,9.081420000000000048e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.836598399999999742e+01,1.024132209999999930e+02,3.049483400000000088e+01,6.768890500000000543e+01,8.970019999999999660e-01,8.656460000000000266e-01,8.999939999999999607e-01,8.668019999999999614e-01,2.210139999999999882e-01,2.123700000000000032e-01,2.207510000000000028e-01,2.124479999999999980e-01,9.371930000000000538e-01,8.897389999999999466e-01,9.671589999999999909e-01,9.271239999999999482e-01,8.112780000000000546e-01,8.112780000000000546e-01,8.112780000000000546e-01,2.000000000000000000e+00
2.277445799999999920e+01,3.943868299999999749e+01,1.454598999999999975e+01,3.124341300000000032e+01,9.030209999999999626e-01,8.677169999999999606e-01,9.019690000000000207e-01,8.692670000000000119e-01,2.512139999999999929e-01,2.402789999999999926e-01,2.499250000000000083e-01,2.403889999999999916e-01,9.409610000000000474e-01,8.977779999999999649e-01,9.622929999999999540e-01,9.190190000000000303e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
2.971015099999999975e+01,4.683178999999999803e+01,1.777988200000000063e+01,4.406325799999999759e+01,9.100340000000000096e-01,8.760459999999999914e-01,9.106189999999999563e-01,8.762619999999999854e-01,2.314180000000000126e-01,2.217610000000000137e-01,2.308719999999999939e-01,2.217419999999999947e-01,9.446539999999999937e-01,9.126609999999999445e-01,9.668449999999999545e-01,9.178239999999999732e-01,1.500000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
3.155452999999999975e+01,4.712042999999999893e+01,1.971134599999999892e+01,5.060215399999999875e+01,8.970669999999999478e-01,8.532440000000000024e-01,8.961350000000000149e-01,8.533380000000000409e-01,2.282959999999999989e-01,2.162949999999999873e-01,2.271199999999999886e-01,2.163059999999999983e-01,9.389690000000000536e-01,9.088600000000000012e-01,9.618830000000000435e-01,9.021259999999999835e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.801573199999999986e+01,4.061662299999999703e+01,1.733609799999999979e+01,4.545663100000000156e+01,9.016020000000000145e-01,8.612699999999999800e-01,8.983769999999999811e-01,8.613060000000000160e-01,2.672370000000000023e-01,2.539899999999999936e-01,2.656899999999999817e-01,2.539980000000000016e-01,9.327729999999999633e-01,9.025109999999999522e-01,9.583800000000000097e-01,8.908939999999999637e-01,1.500000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
2.948471299999999928e+01,4.335461699999999752e+01,1.455184999999999995e+01,3.997843100000000049e+01,5.892239999999999700e-01,5.255990000000000384e-01,6.140219999999999567e-01,5.241599999999999593e-01,9.432999999999999718e-02,8.553700000000000192e-02,9.842900000000000260e-02,8.529499999999999582e-02,9.394959999999999978e-01,9.110420000000000185e-01,9.701859999999999928e-01,9.179699999999999527e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.210151400000000166e+01,5.893279600000000329e+01,2.169129399999999919e+01,4.392488300000000123e+01,8.916319999999999801e-01,8.417029999999999790e-01,8.938580000000000414e-01,8.422070000000000389e-01,2.235689999999999900e-01,2.101739999999999997e-01,2.236100000000000032e-01,2.102410000000000112e-01,9.468269999999999742e-01,9.023440000000000349e-01,9.640609999999999458e-01,9.272129999999999539e-01,0.000000000000000000e+00,8.112780000000000546e-01,8.112780000000000546e-01,2.000000000000000000e+00
1.516266199999999920e+01,3.138957399999999964e+01,1.075436200000000042e+01,1.783398599999999945e+01,7.387650000000000050e-01,6.640979999999999661e-01,7.391419999999999657e-01,6.676410000000000400e-01,1.817789999999999961e-01,1.599629999999999941e-01,1.818799999999999861e-01,1.607699999999999962e-01,9.631030000000000424e-01,9.235809999999999853e-01,9.738320000000000309e-01,9.565820000000000434e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.636036099999999749e+01,4.946949200000000246e+01,2.339213099999999912e+01,6.426300000000000523e+01,7.090910000000000268e-01,6.385600000000000165e-01,7.136299999999999866e-01,6.338899999999999535e-01,1.900660000000000127e-01,1.678099999999999870e-01,1.914180000000000048e-01,1.666729999999999878e-01,9.306750000000000300e-01,9.056939999999999991e-01,9.554110000000000102e-01,8.774920000000000497e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.105788700000000091e+01,4.177128700000000094e+01,1.465921999999999947e+01,2.662971100000000035e+01,7.868640000000000079e-01,7.186580000000000190e-01,7.904870000000000507e-01,7.197770000000000001e-01,2.087870000000000004e-01,1.865620000000000056e-01,2.113250000000000128e-01,1.865680000000000116e-01,9.501450000000000173e-01,9.008669999999999733e-01,9.652830000000000021e-01,9.368009999999999948e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.844363399999999942e+01,4.657322800000000029e+01,2.465202400000000083e+01,5.105185099999999920e+01,4.843999999999999972e-01,4.230369999999999964e-01,4.853450000000000264e-01,4.194160000000000110e-01,8.172999999999999710e-02,7.429199999999999693e-02,8.195099999999999607e-02,7.378899999999999348e-02,9.188039999999999541e-01,8.665960000000000329e-01,9.293780000000000374e-01,8.537670000000000536e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.168053799999999853e+01,6.422324700000000064e+01,2.929491200000000006e+01,6.825149199999999894e+01,4.881329999999999836e-01,4.319200000000000261e-01,4.970820000000000238e-01,4.292400000000000104e-01,8.837399999999999423e-02,8.101099999999999968e-02,8.959899999999999809e-02,8.061599999999999322e-02,9.153710000000000457e-01,8.692640000000000366e-01,9.407469999999999999e-01,8.610649999999999693e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.340631199999999978e+01,3.995715400000000272e+01,1.760332800000000120e+01,3.665453500000000275e+01,5.319220000000000059e-01,4.701089999999999991e-01,5.339220000000000077e-01,4.676879999999999926e-01,8.629799999999999971e-02,7.856899999999999995e-02,8.658399999999999430e-02,7.827000000000000624e-02,9.589860000000000051e-01,9.291230000000000322e-01,9.688849999999999962e-01,9.349809999999999510e-01,0.000000000000000000e+00,8.112780000000000546e-01,8.112780000000000546e-01,8.112780000000000546e-01
2.578089299999999895e+01,3.379710299999999989e+01,1.554177900000000001e+01,4.244638700000000142e+01,4.934620000000000117e-01,4.311499999999999777e-01,4.964819999999999789e-01,4.284279999999999755e-01,9.263399999999999412e-02,8.427900000000000669e-02,9.305299999999999683e-02,8.388199999999999823e-02,9.152430000000000287e-01,8.889099999999999779e-01,9.489279999999999937e-01,8.604800000000000226e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.332524399999999787e+01,4.981475700000000018e+01,2.247541899999999870e+01,5.376328300000000127e+01,4.874620000000000064e-01,4.233469999999999733e-01,4.846099999999999852e-01,4.205320000000000169e-01,8.234900000000000553e-02,7.436199999999999755e-02,8.192699999999999982e-02,7.397499999999999909e-02,9.213930000000000176e-01,8.824750000000000094e-01,9.469729999999999537e-01,8.731590000000000185e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.421423200000000264e+01,5.055239300000000213e+01,1.908510199999999912e+01,4.860672699999999935e+01,4.733299999999999730e-01,4.103490000000000193e-01,4.707379999999999898e-01,4.066040000000000210e-01,7.655000000000000693e-02,6.930400000000000449e-02,7.616900000000000059e-02,6.884500000000000342e-02,9.287499999999999645e-01,8.947140000000000093e-01,9.606059999999999599e-01,8.987669999999999826e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.795530300000000068e+01,2.867578299999999913e+01,1.492270199999999925e+01,3.363573900000000094e+01,6.243490000000000428e-01,5.485389999999999988e-01,6.267669999999999630e-01,5.474970000000000114e-01,1.217069999999999957e-01,1.086150000000000032e-01,1.224279999999999952e-01,1.083940000000000042e-01,9.495649999999999924e-01,9.193550000000000333e-01,9.584740000000000482e-01,9.054069999999999618e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.681117299999999659e+01,6.717545400000000200e+01,2.552289100000000133e+01,4.893205900000000241e+01,4.788780000000000259e-01,4.142879999999999896e-01,4.739129999999999732e-01,4.137230000000000074e-01,7.735200000000000409e-02,6.986699999999999855e-02,7.675200000000000078e-02,6.974900000000000544e-02,9.454590000000000494e-01,9.004830000000000334e-01,9.621889999999999610e-01,9.275090000000000279e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.241601299999999952e+01,8.991662300000000130e+01,3.339039900000000216e+01,7.059228099999999984e+01,4.849600000000000022e-01,4.235280000000000156e-01,4.854169999999999874e-01,4.249660000000000104e-01,1.003369999999999956e-01,9.139700000000000601e-02,1.000830000000000053e-01,9.153699999999999337e-02,9.229870000000000019e-01,8.679240000000000288e-01,9.511119999999999575e-01,8.963090000000000224e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.349683500000000080e+01,3.900867499999999666e+01,1.765823800000000077e+01,3.669552699999999845e+01,4.803069999999999840e-01,4.148029999999999773e-01,4.760690000000000199e-01,4.116290000000000227e-01,7.778300000000000491e-02,7.017400000000000027e-02,7.739500000000000546e-02,6.978099999999999581e-02,9.265309999999999935e-01,8.772910000000000430e-01,9.444630000000000525e-01,8.845669999999999922e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.439731000000000094e+01,3.790266199999999941e+01,1.851856599999999986e+01,4.216571799999999826e+01,5.459429999999999561e-01,4.842339999999999978e-01,5.481810000000000294e-01,4.821659999999999835e-01,8.632900000000000296e-02,7.845699999999999896e-02,8.672399999999999554e-02,7.814100000000000212e-02,9.441840000000000233e-01,9.127640000000000198e-01,9.575979999999999492e-01,9.029519999999999769e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.566352600000000095e+01,2.245945800000000148e+01,1.958950199999999953e+01,6.008770299999999764e+01,5.054870000000000196e-01,4.413250000000000228e-01,5.006369999999999987e-01,4.368619999999999726e-01,8.669999999999999929e-02,7.838499999999999635e-02,8.622000000000000497e-02,7.785100000000000353e-02,9.316980000000000262e-01,9.398900000000000032e-01,9.476269999999999971e-01,8.391830000000000123e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.516931899999999978e+01,2.444899799999999956e+01,1.185955900000000085e+01,2.559884900000000130e+01,5.552000000000000268e-01,4.909379999999999855e-01,5.552099999999999813e-01,4.866929999999999867e-01,9.630199999999999871e-02,8.738799999999999346e-02,9.625699999999999534e-02,8.687200000000000477e-02,9.589590000000000058e-01,9.332709999999999617e-01,9.676420000000000021e-01,9.301340000000000163e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.767938800000000299e+01,1.395504589999999894e+02,4.625863900000000228e+01,9.442152500000000259e+01,5.214210000000000234e-01,4.479529999999999901e-01,4.953449999999999798e-01,4.484079999999999733e-01,8.660700000000000343e-02,7.714100000000000124e-02,8.302299999999999958e-02,7.704500000000000237e-02,9.342190000000000216e-01,8.815509999999999735e-01,9.607250000000000512e-01,9.198560000000000070e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.561708100000000066e+01,2.883225699999999847e+01,1.316623000000000054e+01,2.402423699999999940e+01,5.412519999999999554e-01,4.790739999999999998e-01,5.442129999999999468e-01,4.750699999999999923e-01,9.608700000000000574e-02,8.748999999999999833e-02,9.649599999999999844e-02,8.691300000000000414e-02,9.405160000000000187e-01,8.901750000000000496e-01,9.498469999999999969e-01,9.084889999999999910e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.704300699999999935e+01,4.022487000000000279e+01,1.747613000000000127e+01,4.280745900000000148e+01,5.485619999999999941e-01,4.798899999999999832e-01,5.369829999999999881e-01,4.781850000000000267e-01,9.860599999999999921e-02,8.879399999999999793e-02,9.682300000000000628e-02,8.854099999999999471e-02,9.289629999999999832e-01,8.943520000000000358e-01,9.541129999999999889e-01,8.875690000000000524e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.404846300000000170e+01,3.385853099999999927e+01,1.595559699999999914e+01,4.026991900000000157e+01,5.112670000000000270e-01,4.468460000000000210e-01,5.079299999999999926e-01,4.442579999999999862e-01,8.263199999999999712e-02,7.469699999999999951e-02,8.221399999999999542e-02,7.431200000000000305e-02,9.418819999999999970e-01,9.181810000000000249e-01,9.614350000000000396e-01,9.026880000000000459e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.175027100000000146e+01,5.607028900000000249e+01,2.136440500000000142e+01,4.329332899999999995e+01,5.484769999999999923e-01,4.824109999999999787e-01,5.439000000000000501e-01,4.831250000000000266e-01,1.024940000000000018e-01,9.261700000000000488e-02,1.017819999999999975e-01,9.263200000000000600e-02,9.248619999999999619e-01,8.670560000000000489e-01,9.493989999999999929e-01,8.973499999999999810e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.263655099999999720e+01,4.949442499999999967e+01,2.262261600000000072e+01,5.346961999999999904e+01,5.225499999999999590e-01,4.604530000000000012e-01,5.202879999999999727e-01,4.539579999999999727e-01,8.219400000000000317e-02,7.452200000000000490e-02,8.192000000000000670e-02,7.368900000000000450e-02,9.266630000000000145e-01,8.887969999999999482e-01,9.492570000000000174e-01,8.798660000000000370e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
