# Contrast1,Contrast2,Contrast3,Contrast4,homogeneity1,homogeneity2,homogeneity3,homogeneity4,energy1,energy2,energy3,energy4,correlation1,correlation2,correlation3,correlation4,entropy1,entropy2,entropy3,entropy4
20.007053,35.902245,10.526928,22.687625,0.944992,0.900931,0.971005,0.937396,0.795969,0.745777,0.803799,0.744740,4.441829,4.619870,4.379916,4.612466,0.164881,0.151094,0.168597,0.150214
13.288082,22.305810,5.887249,14.502385,0.955312,0.924772,0.980201,0.951096,0.842441,0.797495,0.849706,0.800967,3.906824,4.066308,3.852766,4.050302,0.224050,0.207463,0.227473,0.208319
20.018957,40.852501,13.408444,22.614539,0.945718,0.888442,0.964535,0.938509,0.851970,0.820816,0.858196,0.824692,4.431054,4.586540,4.395761,4.549974,0.162944,0.152813,0.163879,0.152958
15.091529,26.430157,10.060092,21.732897,0.951144,0.913798,0.967194,0.929124,0.809647,0.751596,0.808932,0.756750,4.041686,4.249077,4.027158,4.222415,0.221969,0.201775,0.223393,0.202985
7.169672,13.059743,4.983146,10.204985,0.961372,0.929062,0.972933,0.944568,0.855968,0.807924,0.856555,0.810383,3.838324,4.016320,3.820351,4.003483,0.208490,0.192074,0.209783,0.192845
16.422484,36.370186,10.292805,14.233898,0.950993,0.891212,0.969554,0.957508,0.828001,0.778624,0.830646,0.791303,4.087847,4.288626,4.053199,4.206640,0.208776,0.192573,0.209955,0.195251
7.560599,12.470545,5.528127,12.531452,0.947414,0.912723,0.961303,0.912297,0.869696,0.826078,0.870178,0.825525,3.350710,3.512050,3.341152,3.515856,0.270621,0.251463,0.271886,0.251068
18.683978,27.539947,6.566656,20.922506,0.932574,0.900501,0.976270,0.924409,0.802920,0.751449,0.817434,0.756471,4.084326,4.262682,3.996154,4.239296,0.197227,0.179828,0.202576,0.181205
11.974043,25.343168,8.318293,12.570464,0.940639,0.874126,0.958683,0.937565,0.814367,0.759323,0.817051,0.765801,4.146606,4.350339,4.125677,4.308193,0.176904,0.160596,0.178911,0.161812
11.922999,20.243032,6.045736,14.272128,0.953088,0.919550,0.976150,0.943198,0.840716,0.794130,0.844778,0.796136,3.889766,4.059149,3.849457,4.047661,0.215771,0.199356,0.217625,0.199242
11.332123,16.377117,8.489685,21.431240,0.972172,0.959614,0.979114,0.947140,0.826268,0.771673,0.822891,0.771497,4.212160,4.398893,4.211832,4.407714,0.184075,0.167052,0.184245,0.167049
5.561112,10.665202,4.428215,8.231894,0.989791,0.980405,0.991863,0.984876,0.860104,0.811033,0.859760,0.814959,3.965025,4.137038,3.953409,4.126560,0.205574,0.189205,0.206112,0.189968
9.544521,16.006100,5.014496,11.864886,0.938453,0.896574,0.967665,0.923345,0.803744,0.738971,0.799128,0.742420,3.978661,4.196216,3.968891,4.175751,0.194596,0.173368,0.192683,0.174122
14.574054,24.928962,8.656592,19.581840,0.957991,0.926626,0.975600,0.943169,0.872659,0.843946,0.880091,0.842772,4.262984,4.398110,4.226578,4.395740,0.164988,0.155554,0.166000,0.154893
17.795999,25.602962,13.190463,33.521965,0.954264,0.934068,0.966026,0.913674,0.802317,0.747518,0.807630,0.749311,4.329538,4.518807,4.299793,4.524804,0.168403,0.153029,0.171951,0.153556
7.662028,14.727307,6.500748,12.272065,0.989446,0.979696,0.991037,0.983081,0.849951,0.799371,0.852475,0.806292,4.260099,4.444699,4.246966,4.419608,0.188900,0.174097,0.189939,0.174786
12.289835,20.068327,6.509402,16.284089,0.985572,0.976212,0.992373,0.980784,0.861073,0.813363,0.860093,0.815493,3.853450,4.030907,3.853449,4.024047,0.233138,0.215900,0.232493,0.215891
13.273295,24.019249,8.771174,18.064939,0.948550,0.906890,0.966496,0.929973,0.875735,0.849360,0.883725,0.848538,4.262720,4.392637,4.221431,4.388810,0.166314,0.157216,0.167609,0.156640
20.310988,32.224569,10.650880,27.301829,0.943821,0.909163,0.970163,0.923055,0.862406,0.832219,0.870071,0.830525,4.428664,4.564416,4.373813,4.566325,0.156871,0.147292,0.158688,0.146561
25.883282,42.836758,14.263386,34.072562,0.913625,0.857100,0.952397,0.886337,0.840105,0.810196,0.853334,0.809326,4.135743,4.274184,4.059258,4.270680,0.194059,0.182492,0.197754,0.181528
23.133953,43.326742,17.527063,34.786488,0.952755,0.909633,0.963694,0.927420,0.869848,0.840454,0.872981,0.839987,4.384952,4.525795,4.358387,4.520568,0.158418,0.149531,0.159657,0.149203
21.156617,30.062659,11.025599,31.860906,0.932288,0.902882,0.965278,0.896329,0.851216,0.819199,0.859900,0.815265,4.199376,4.337424,4.152522,4.352418,0.175613,0.164259,0.177009,0.162905
14.240000,20.484010,8.173205,22.394332,0.944482,0.920001,0.968329,0.912554,0.873004,0.846108,0.880231,0.842835,4.215109,4.340069,4.173644,4.353702,0.172563,0.162930,0.174025,0.161649
13.842044,22.845552,8.594614,20.129035,0.945508,0.909619,0.966184,0.920316,0.873604,0.844901,0.875880,0.843981,4.074042,4.212543,4.053540,4.212713,0.188349,0.177783,0.189274,0.177180
18.045038,29.791902,13.540746,30.693325,0.948219,0.914534,0.961140,0.911949,0.872186,0.843218,0.875347,0.840756,4.227306,4.366377,4.208654,4.375180,0.172166,0.162064,0.173249,0.161118
13.182066,20.887379,7.018389,17.827417,0.946574,0.914490,0.971997,0.927277,0.889023,0.863969,0.895630,0.862982,4.180960,4.307562,4.144911,4.307877,0.172298,0.163770,0.173195,0.163412
8.267163,13.075063,4.658149,11.534663,0.964820,0.943145,0.980171,0.950304,0.874468,0.842201,0.879244,0.838145,4.249429,4.382178,4.220909,4.394084,0.155996,0.145718,0.157018,0.144541
13.881637,23.578910,10.390110,22.805796,0.947335,0.910561,0.960642,0.913494,0.855597,0.825380,0.858482,0.811233,4.131751,4.259355,4.110867,4.309372,0.177964,0.166805,0.178123,0.162531
48.543801,74.726528,31.410536,78.032526,0.921721,0.879518,0.949613,0.874190,0.784631,0.750273,0.792425,0.747500,4.734578,4.901862,4.685045,4.914737,0.165725,0.154776,0.167605,0.153523
14.275142,17.100611,7.051302,23.826653,0.948876,0.938093,0.974522,0.913701,0.870406,0.844003,0.876578,0.839569,4.260481,4.378462,4.216149,4.403676,0.167219,0.158091,0.168860,0.156806
26.601222,40.349290,16.145800,41.819082,0.941229,0.910857,0.964358,0.907610,0.848782,0.820792,0.859391,0.815737,4.589794,4.723015,4.529694,4.741915,0.145471,0.137134,0.147993,0.135620
16.344518,28.125180,13.003845,28.193893,0.959175,0.929728,0.967739,0.929551,0.848136,0.812059,0.855005,0.807408,4.537482,4.686829,4.505659,4.701640,0.140915,0.130624,0.142404,0.129420
17.748371,23.325750,8.116537,26.600146,0.951225,0.935454,0.977978,0.925652,0.863371,0.835171,0.872819,0.827161,4.285721,4.408307,4.236892,4.444974,0.167073,0.157364,0.168440,0.154724
18.475824,27.532504,8.863350,25.282480,0.939196,0.909200,0.971514,0.916663,0.864623,0.836195,0.875797,0.833577,4.286827,4.419618,4.228268,4.426949,0.166137,0.156699,0.168549,0.155589
29.647062,39.638201,23.904527,61.859879,0.937392,0.915821,0.949232,0.868608,0.826622,0.794844,0.829116,0.786355,4.459077,4.597358,4.437374,4.642726,0.165635,0.154497,0.166622,0.152585
23.495012,32.011423,13.812243,40.025610,0.948861,0.930031,0.970515,0.912590,0.867531,0.839781,0.874627,0.835919,4.424631,4.556224,4.390269,4.574558,0.154816,0.146186,0.155801,0.145183
13.555628,19.106785,10.568236,26.839083,0.951954,0.932218,0.963109,0.904754,0.871071,0.845894,0.879806,0.839682,4.305322,4.422978,4.263300,4.454610,0.160301,0.151910,0.162357,0.150261
14.235145,31.703416,12.747799,19.565322,0.949303,0.887078,0.954970,0.930326,0.835568,0.801425,0.840566,0.803193,4.332115,4.499198,4.308268,4.475198,0.176154,0.164559,0.177322,0.164320
21.554370,34.421672,14.684122,35.213990,0.947059,0.915008,0.964198,0.913158,0.850276,0.817735,0.856561,0.812081,4.437368,4.582751,4.404650,4.602116,0.155935,0.145658,0.156851,0.144106
18.590216,29.179981,12.725261,30.944688,0.950054,0.921310,0.966093,0.916613,0.857789,0.825045,0.861392,0.819215,4.238125,4.379244,4.218582,4.401545,0.171542,0.160059,0.172041,0.158436
23.043513,36.742201,9.170902,24.843841,0.916056,0.865889,0.966629,0.909305,0.853165,0.821338,0.860442,0.819334,4.100399,4.242589,4.049086,4.240820,0.187779,0.175371,0.189000,0.174176
13.956849,29.183920,9.272098,14.993741,0.954842,0.905548,0.970309,0.951480,0.866483,0.838062,0.874327,0.838476,4.376739,4.518069,4.334984,4.498807,0.160574,0.151254,0.162373,0.150776
4.894911,10.516105,3.928226,6.208319,0.970936,0.937411,0.976930,0.963048,0.879261,0.850944,0.885795,0.848419,4.173412,4.302343,4.142797,4.303886,0.164277,0.154905,0.166280,0.153721
14.874861,24.894527,8.719372,20.567959,0.946325,0.909085,0.969184,0.925128,0.850600,0.821231,0.861926,0.820739,4.340174,4.478592,4.280122,4.475744,0.168061,0.158097,0.169997,0.157626
21.490759,33.119959,16.563071,39.844417,0.945977,0.915926,0.958153,0.898919,0.864356,0.834265,0.866066,0.830536,4.457092,4.599278,4.442347,4.616419,0.153706,0.144539,0.154465,0.143630
15.783566,27.819901,8.476970,18.436986,0.932058,0.878825,0.963212,0.919746,0.876836,0.849684,0.880968,0.849653,4.080050,4.213140,4.048133,4.203802,0.184588,0.174454,0.185632,0.174104
13.411912,21.515575,6.329297,16.321584,0.956840,0.930687,0.979680,0.947417,0.865379,0.831654,0.872459,0.827903,4.458336,4.599272,4.419729,4.607399,0.143809,0.133694,0.145287,0.132638
23.280373,48.409830,16.596586,27.596139,0.949597,0.894583,0.963874,0.939909,0.848254,0.815569,0.852608,0.812053,4.483784,4.637330,4.456786,4.632980,0.155400,0.145130,0.156374,0.143508
21.305248,33.492302,9.732357,26.075174,0.936783,0.900321,0.971521,0.922362,0.878785,0.853842,0.885711,0.851680,4.260097,4.381798,4.218501,4.385954,0.166290,0.157859,0.167332,0.156860
24.273179,42.248132,14.033834,31.636181,0.955900,0.921474,0.974102,0.941278,0.878571,0.853518,0.885280,0.852710,4.426502,4.554476,4.378397,4.547873,0.157285,0.150319,0.159246,0.149739
22.245285,41.489438,19.106013,37.847665,0.945598,0.898263,0.954199,0.907227,0.866253,0.836220,0.870842,0.832898,4.304385,4.448844,4.287617,4.460033,0.168032,0.158086,0.168554,0.156997
20.845367,33.042030,11.633327,28.940574,0.936716,0.899627,0.964654,0.912086,0.848440,0.815730,0.852230,0.811036,4.412499,4.558070,4.385301,4.569080,0.158173,0.147650,0.159008,0.146185
15.129522,21.562468,9.042341,24.605876,0.938150,0.911517,0.962914,0.899022,0.881629,0.855839,0.887199,0.853056,4.140910,4.262204,4.107766,4.274063,0.171811,0.162960,0.173189,0.162130
16.039592,26.114491,10.359846,24.144984,0.941431,0.903934,0.962068,0.911105,0.870144,0.842491,0.876078,0.839822,4.270374,4.400790,4.234403,4.408439,0.165687,0.156332,0.166954,0.155454
12.078053,18.724358,6.745947,17.138094,0.981773,0.971633,0.989786,0.974034,0.893851,0.857246,0.885037,0.857557,4.876631,5.047889,4.898837,5.044994,0.127320,0.121080,0.125514,0.121152
26.120580,35.989026,14.326730,41.316875,0.962085,0.947500,0.979132,0.939706,0.866734,0.829885,0.860018,0.829771,5.076162,5.248122,5.082248,5.252881,0.124941,0.118805,0.123170,0.118819
20.729467,31.233420,12.306858,31.908961,0.941430,0.911330,0.965090,0.909424,0.838917,0.805738,0.845614,0.797670,4.456322,4.602218,4.412113,4.637922,0.165185,0.153786,0.165341,0.151404
7.450553,10.889215,3.738716,10.543043,0.990528,0.986123,0.995252,0.986505,0.898640,0.857986,0.892346,0.858097,4.926020,5.099173,4.937583,5.098753,0.118280,0.111556,0.116916,0.111454
4.853918,8.428348,4.011210,8.740585,0.992224,0.986477,0.993567,0.985972,0.885932,0.844749,0.871701,0.846157,4.902834,5.109051,4.962909,5.105981,0.124468,0.117969,0.122102,0.118120
13.599463,23.703412,8.016757,17.471301,0.972991,0.952834,0.984066,0.965232,0.889572,0.852085,0.881087,0.854526,4.783968,4.965579,4.808924,4.946258,0.136182,0.129358,0.133878,0.129627
12.674605,21.411748,6.901198,15.757974,0.979575,0.965419,0.988855,0.974550,0.901262,0.863705,0.890544,0.865857,4.820161,5.000518,4.855728,4.982835,0.128084,0.121550,0.125805,0.121747
8.187434,14.621674,5.113312,10.814182,0.985794,0.974591,0.991116,0.981208,0.886816,0.846799,0.875675,0.850370,4.883168,5.078710,4.921924,5.049812,0.126081,0.119047,0.123774,0.119367
9.621757,15.866587,5.370211,12.604436,0.984895,0.975031,0.991552,0.980164,0.885923,0.845213,0.876951,0.846823,4.956427,5.142382,4.975094,5.129785,0.122765,0.115736,0.120637,0.115900
16.269081,23.755395,11.784691,29.615861,0.973544,0.961318,0.980812,0.951775,0.888876,0.852974,0.877389,0.852911,4.875431,5.051326,4.919623,5.056737,0.131434,0.125100,0.129146,0.125210
11.070273,17.022993,7.469566,18.272215,0.983803,0.975034,0.989062,0.973191,0.878636,0.836122,0.867719,0.835707,5.017957,5.208104,5.048893,5.213468,0.119994,0.112899,0.117832,0.112838
4.453242,6.978890,2.596214,6.470767,0.993751,0.990183,0.996353,0.990896,0.907950,0.868950,0.897089,0.869537,4.825498,5.001037,4.854138,4.997614,0.124078,0.117522,0.121923,0.117547
1.627865,3.977010,1.619694,2.165361,0.997569,0.994050,0.997581,0.996763,0.895647,0.851290,0.881098,0.857017,4.848035,5.059085,4.903836,5.014363,0.125226,0.118378,0.122810,0.118824
18.679182,33.916025,10.908403,22.149919,0.933774,0.879568,0.962256,0.921436,0.871586,0.846500,0.880291,0.846068,4.171911,4.301317,4.122875,4.293029,0.175758,0.166990,0.178055,0.166400
11.016853,23.111143,8.143033,13.019547,0.984859,0.968194,0.988793,0.982083,0.873989,0.830138,0.864487,0.835347,5.094537,5.300041,5.121401,5.258536,0.116345,0.109055,0.114300,0.109617
18.246483,30.538254,8.405953,20.265956,0.971779,0.952479,0.986922,0.968468,0.883038,0.843666,0.875458,0.846830,4.937191,5.121013,4.946616,5.096662,0.126680,0.119764,0.124794,0.120080
21.471595,40.373122,16.788913,32.643338,0.973461,0.950072,0.979232,0.959631,0.855713,0.813109,0.845642,0.814341,5.221027,5.427571,5.256641,5.414300,0.116380,0.109572,0.114380,0.109611
5.782282,11.892313,5.039061,8.698180,0.990087,0.979560,0.991342,0.985049,0.879547,0.835483,0.866440,0.841163,4.938537,5.150969,4.991385,5.114707,0.123268,0.115933,0.120740,0.116511
12.809170,18.145828,6.661507,19.013799,0.982491,0.975165,0.990883,0.973977,0.894168,0.855046,0.885182,0.855595,4.943649,5.119092,4.968336,5.115246,0.120787,0.113980,0.118872,0.114056
7.916329,14.808499,7.514825,14.303197,0.988755,0.978939,0.989311,0.979658,0.901665,0.861622,0.885898,0.862171,4.872963,5.065297,4.942101,5.058870,0.123299,0.116311,0.120472,0.116347
25.141286,36.036840,18.043380,46.385566,0.973031,0.961030,0.980547,0.949798,0.869163,0.826096,0.853409,0.824831,5.160450,5.358933,5.212892,5.370021,0.119145,0.112613,0.116782,0.112562
21.219964,33.756654,12.150077,30.337201,0.973240,0.957361,0.984649,0.961680,0.860253,0.815576,0.852742,0.816891,5.223604,5.435129,5.235397,5.422847,0.112606,0.105466,0.110898,0.105578
8.095215,18.400887,7.780567,11.376637,0.988904,0.974736,0.989317,0.984381,0.899494,0.859049,0.886654,0.861227,4.918185,5.111783,4.973742,5.089343,0.122660,0.115958,0.120469,0.116201
4.219557,8.975191,3.915382,6.423904,0.992561,0.984051,0.993070,0.988581,0.926250,0.884856,0.906354,0.885749,4.542317,4.736049,4.627062,4.726386,0.139659,0.132750,0.136579,0.132811
16.345231,27.403439,8.122843,19.717714,0.943480,0.903204,0.971368,0.930380,0.878951,0.853880,0.888018,0.851572,4.196256,4.315889,4.141889,4.318248,0.170840,0.162347,0.173547,0.161393
8.210832,12.161651,4.285473,11.934082,0.989952,0.984988,0.994731,0.985201,0.906882,0.864384,0.895841,0.864644,4.841154,5.023223,4.866917,5.021286,0.125671,0.118958,0.123610,0.118977
3.843540,6.928518,3.429740,7.149606,0.995528,0.991929,0.996013,0.991621,0.899784,0.856253,0.885092,0.856937,4.950350,5.149259,5.010605,5.150916,0.118230,0.111592,0.115866,0.111626
19.659763,28.954914,12.011221,31.630301,0.978755,0.968580,0.986972,0.965678,0.857632,0.810685,0.844499,0.811395,5.317388,5.520702,5.345227,5.517762,0.108593,0.101376,0.106324,0.101547
5.200378,6.124164,2.063156,7.700747,0.992121,0.990710,0.996875,0.988313,0.925105,0.889387,0.915091,0.889187,4.656767,4.816834,4.692985,4.819641,0.129466,0.122881,0.127171,0.122942
21.421150,34.705364,16.802477,38.303290,0.974633,0.958658,0.979996,0.954358,0.786547,0.743236,0.778797,0.744091,5.514569,5.725672,5.523695,5.728815,0.117421,0.111004,0.115646,0.110969
7.918188,13.050041,6.064655,13.734048,0.986803,0.978185,0.989861,0.977042,0.905972,0.867713,0.893055,0.866891,4.680026,4.856698,4.733229,4.861040,0.135272,0.128225,0.132590,0.128115
6.297243,9.384307,3.079118,8.497369,0.988000,0.982038,0.994153,0.983754,0.895693,0.857314,0.890685,0.857428,4.764970,4.939565,4.765087,4.934116,0.129998,0.123003,0.128302,0.123036
11.606515,18.361904,6.654405,16.443302,0.984837,0.975793,0.991230,0.978324,0.894725,0.854816,0.880186,0.855711,4.907856,5.099461,4.953695,5.089424,0.125527,0.119135,0.122958,0.119257
9.027229,15.264987,7.493439,16.076073,0.986923,0.977715,0.989074,0.976528,0.910605,0.868431,0.890551,0.868742,4.776204,4.974505,4.861004,4.973315,0.130218,0.123296,0.127029,0.123371
11.450795,18.688778,7.491274,17.335848,0.981733,0.970000,0.987998,0.972188,0.880554,0.838623,0.868358,0.839681,4.978423,5.176600,5.015805,5.165386,0.124068,0.117179,0.121783,0.117363
23.250563,37.396737,15.463941,37.064143,0.952253,0.922392,0.968177,0.923031,0.870256,0.845881,0.876736,0.843465,4.255269,4.380353,4.214168,4.394263,0.179827,0.171406,0.181485,0.170375
8.925057,14.434666,6.350854,14.705841,0.986255,0.977521,0.990120,0.977094,0.903393,0.860449,0.886635,0.860912,4.785532,4.985792,4.844674,4.981622,0.132518,0.125543,0.129661,0.125633
14.647294,27.122631,9.702333,19.283637,0.982023,0.966668,0.988077,0.976303,0.884196,0.845503,0.874048,0.848174,5.062382,5.251889,5.094781,5.226162,0.118780,0.112481,0.116728,0.112771
15.989066,27.186516,9.304314,21.319680,0.971110,0.950227,0.982976,0.960975,0.893908,0.853857,0.878882,0.855319,4.725260,4.918808,4.773505,4.903876,0.140105,0.133344,0.137479,0.133430
10.162098,16.296944,6.057989,14.850255,0.987008,0.978827,0.992170,0.980710,0.906393,0.863453,0.892250,0.864956,4.804871,5.002215,4.850141,4.989844,0.130107,0.123379,0.127689,0.123656
7.972539,14.668291,6.411665,12.606286,0.985260,0.972710,0.988088,0.976547,0.906981,0.868082,0.893299,0.869368,4.710577,4.898376,4.761999,4.887994,0.134866,0.128173,0.132384,0.128340
15.011151,24.010722,8.953397,21.582672,0.977880,0.964276,0.986700,0.967893,0.870479,0.827602,0.857581,0.829308,5.049503,5.252641,5.081711,5.240010,0.123613,0.116712,0.120937,0.116829
5.354849,8.702974,4.437846,10.304202,0.993459,0.989255,0.994527,0.987269,0.885579,0.839956,0.869215,0.838525,5.040069,5.246292,5.097800,5.259991,0.115901,0.109137,0.113432,0.109003
14.605116,26.822423,8.629438,17.522602,0.978658,0.960466,0.987296,0.974182,0.884697,0.845663,0.874936,0.849491,4.939417,5.133514,4.962941,5.100253,0.127031,0.120514,0.124785,0.120966
17.627281,27.453275,13.723508,32.282198,0.976562,0.963045,0.981565,0.956539,0.877696,0.835978,0.861104,0.836323,5.022804,5.222038,5.086003,5.224074,0.124853,0.118376,0.122282,0.118523
7.038593,11.958587,4.263647,9.576696,0.987656,0.978819,0.992470,0.983022,0.905343,0.865556,0.892680,0.866758,4.705871,4.891532,4.745919,4.879265,0.133555,0.126769,0.131153,0.126986
