12, 22, 0, 0, 0, 26, 0, 0, 1, 17, 0, 0, 0, 22, 0, 2, 0, 14, 39, 0, 0, 5, 3, 0, 0, 16, 8, 0, 0, 8, 5, 0, 0, 4, 43, 12, 0, 11, 22, 9, 0, 2, 21, 7, 0, 5, 12, 13, 0, 0, 14, 27, 0, 0, 14, 21, 0, 0, 23, 29, 0, 0, 28, 21, 0, 37, 0, 14, 0, 42, 0, 39, 0, 42, 0, 10, 0, 29, 0, 33, 0, 46, 72, 0, 0, 94, 40, 0, 0, 65, 110, 0, 0, 58, 38, 0, 0, 79, 123, 117, 0, 66, 94, 64, 0, 97, 101, 192, 0, 35, 70, 125, 0, 1, 136, 158, 0, 3, 53, 80, 1, 2, 107, 179, 9, 3, 54, 173, 2, 1190, 0, 200, 1, 809, 0, 87, 0, 1155, 1, 196, 6, 739, 0, 144, 0, 391, 384, 1, 0, 205, 102, 0, 0, 266, 403, 1, 0, 334, 108, 0, 1, 317, 1513, 282, 1, 273, 779, 194, 1, 231, 1629, 293, 0, 308, 730, 189, 0, 1, 316, 326, 1, 0, 135, 166, 0, 2, 325, 329, 0, 0, 222, 174, 1, 330, 0, 36, 0, 402, 0, 182, 2, 329, 2, 35, 0, 364, 0, 68, 1, 229, 412, 0, 0, 392, 337, 1, 2, 279, 378, 0, 0, 394, 342, 1, 0, 0, 577, 0, 0, 0, 709, 0, 1, 1, 488, 0, 0, 0, 678, 0, 0, 492510, 5459
24, 12, 0, 0, 0, 48, 0, 4, 0, 9, 0, 0, 0, 32, 0, 5, 0, 28, 27, 0, 0, 4, 13, 0, 0, 31, 2, 0, 0, 0, 9, 0, 0, 22, 62, 5, 0, 8, 11, 17, 0, 14, 18, 1, 0, 4, 6, 44, 0, 0, 33, 15, 0, 0, 17, 18, 0, 0, 14, 11, 0, 0, 11, 42, 0, 77, 0, 15, 0, 32, 0, 36, 0, 51, 0, 20, 0, 23, 0, 46, 0, 62, 48, 0, 0, 85, 39, 0, 0, 43, 53, 0, 0, 42, 34, 0, 0, 93, 34, 74, 0, 88, 115, 78, 3, 122, 37, 124, 0, 137, 70, 121, 1, 2, 69, 43, 0, 1, 100, 204, 2, 1, 63, 42, 2, 2, 72, 249, 2, 1116, 0, 96, 0, 936, 0, 144, 2, 1113, 1, 98, 0, 1038, 0, 158, 0, 713, 213, 0, 0, 186, 198, 0, 0, 581, 312, 0, 0, 274, 327, 0, 0, 446, 1419, 281, 1, 252, 928, 303, 0, 440, 1560, 326, 4, 262, 1013, 257, 0, 1, 497, 462, 1, 0, 281, 218, 0, 2, 489, 429, 0, 2, 274, 259, 0, 427, 1, 141, 1, 491, 0, 268, 1, 511, 1, 118, 3, 411, 0, 158, 0, 387, 679, 0, 0, 561, 470, 2, 0, 400, 658, 0, 0, 508, 402, 0, 0, 0, 900, 0, 0, 0, 684, 2, 7, 0, 897, 0, 1, 0, 671, 0, 2, 510906, 8250
26, 24, 0, 1, 0, 28, 0, 2, 0, 14, 0, 1, 0, 32, 0, 13, 0, 20, 53, 0, 0, 8, 10, 0, 0, 20, 13, 0, 0, 3, 7, 0, 0, 27, 62, 8, 1, 4, 14, 19, 0, 17, 36, 4, 0, 4, 6, 31, 0, 0, 31, 24, 0, 0, 23, 28, 0, 0, 21, 19, 0, 0, 11, 27, 0, 84, 0, 17, 0, 37, 0, 56, 0, 53, 0, 21, 0, 27, 0, 51, 0, 69, 98, 0, 0, 99, 44, 0, 0, 60, 70, 0, 0, 83, 28, 0, 0, 137, 78, 97, 0, 77, 123, 128, 0, 149, 59, 76, 2, 111, 114, 180, 0, 5, 155, 53, 0, 1, 59, 162, 1, 0, 131, 37, 2, 0, 84, 254, 6, 1267, 0, 102, 1, 875, 0, 129, 1, 1392, 0, 147, 0, 936, 0, 211, 1, 770, 402, 0, 0, 186, 130, 0, 0, 635, 482, 0, 0, 191, 246, 0, 1, 403, 1722, 343, 0, 248, 860, 218, 1, 334, 2064, 327, 0, 218, 908, 249, 0, 0, 496, 459, 1, 2, 217, 181, 1, 1, 495, 443, 1, 0, 194, 214, 0, 431, 0, 91, 2, 449, 4, 189, 2, 395, 0, 81, 1, 364, 1, 103, 0, 326, 634, 0, 1, 568, 390, 0, 1, 281, 586, 0, 0, 506, 292, 2, 0, 0, 867, 0, 0, 0, 746, 2, 6, 1, 742, 0, 0, 0, 645, 0, 2, 523228, 8983
54, 33, 0, 8, 0, 34, 0, 1, 0, 42, 0, 4, 0, 29, 0, 2, 0, 33, 61, 0, 0, 6, 0, 0, 0, 41, 64, 0, 0, 10, 3, 0, 0, 13, 100, 49, 0, 12, 5, 5, 0, 8, 76, 34, 0, 37, 34, 6, 0, 0, 34, 75, 1, 0, 21, 16, 0, 0, 30, 52, 0, 0, 44, 32, 0, 30, 0, 23, 0, 97, 0, 40, 0, 32, 0, 24, 0, 61, 0, 63, 0, 166, 148, 0, 0, 123, 113, 0, 0, 171, 151, 0, 0, 62, 63, 0, 0, 390, 412, 131, 0, 45, 109, 191, 0, 308, 491, 179, 2, 38, 65, 220, 0, 1, 818, 343, 0, 1, 77, 236, 2, 0, 811, 447, 2, 1, 66, 224, 1, 1860, 2, 536, 1, 792, 0, 178, 0, 1718, 1, 675, 0, 711, 0, 196, 0, 823, 1571, 0, 0, 274, 130, 0, 0, 721, 1440, 0, 2, 386, 148, 0, 1, 463, 2593, 855, 0, 466, 801, 366, 0, 483, 2587, 875, 2, 616, 720, 316, 0, 0, 633, 773, 0, 0, 263, 283, 1, 0, 625, 682, 0, 1, 277, 322, 0, 599, 0, 86, 0, 1066, 2, 337, 3, 656, 2, 92, 0, 1104, 2, 235, 2, 481, 785, 0, 1, 1219, 559, 1, 3, 536, 790, 0, 0, 1156, 648, 0, 1, 0, 1055, 0, 0, 0, 2070, 1, 5, 0, 1118, 0, 0, 0, 2172, 0, 2, 481927, 10646
46, 20, 0, 0, 0, 56, 0, 10, 0, 7, 0, 0, 0, 44, 0, 2, 0, 41, 28, 0, 0, 2, 8, 0, 0, 47, 2, 0, 0, 1, 2, 0, 0, 35, 50, 21, 0, 5, 4, 31, 0, 29, 45, 1, 0, 1, 14, 21, 0, 0, 40, 20, 0, 0, 12, 29, 0, 0, 33, 15, 0, 0, 6, 25, 0, 45, 0, 25, 1, 46, 0, 22, 0, 66, 0, 28, 0, 4, 0, 35, 0, 36, 35, 0, 0, 91, 60, 0, 0, 54, 47, 0, 0, 79, 33, 0, 0, 123, 19, 60, 1, 196, 156, 116, 0, 73, 33, 42, 0, 242, 112, 113, 0, 1, 73, 26, 1, 0, 192, 281, 0, 0, 54, 24, 1, 2, 286, 274, 3, 1215, 0, 129, 0, 923, 0, 277, 1, 1166, 0, 107, 0, 949, 0, 354, 1, 619, 315, 0, 0, 143, 409, 0, 0, 592, 203, 0, 0, 143, 556, 0, 0, 535, 1664, 374, 0, 316, 931, 461, 0, 531, 1611, 369, 2, 311, 966, 506, 0, 1, 491, 519, 0, 0, 306, 358, 2, 1, 575, 503, 0, 1, 358, 337, 0, 702, 1, 117, 1, 538, 1, 285, 3, 720, 0, 162, 2, 551, 4, 215, 1, 601, 704, 0, 0, 629, 493, 0, 2, 647, 811, 0, 0, 588, 504, 1, 0, 0, 1298, 0, 0, 0, 787, 0, 7, 0, 1259, 0, 0, 0, 751, 0, 1, 529593, 7110
80, 24, 0, 3, 1, 36, 0, 2, 0, 17, 0, 0, 0, 31, 0, 7, 0, 54, 45, 1, 0, 5, 9, 0, 0, 55, 26, 0, 0, 5, 19, 0, 0, 41, 75, 14, 0, 8, 21, 29, 1, 17, 50, 24, 1, 7, 27, 34, 0, 0, 59, 32, 0, 0, 38, 36, 0, 0, 39, 30, 0, 0, 22, 59, 0, 104, 0, 23, 0, 52, 0, 64, 0, 79, 0, 48, 0, 52, 0, 49, 0, 89, 163, 0, 0, 124, 95, 0, 0, 102, 134, 1, 1, 120, 62, 0, 0, 141, 174, 195, 0, 141, 189, 201, 3, 199, 153, 265, 5, 159, 161, 203, 0, 0, 252, 262, 2, 1, 136, 271, 3, 7, 216, 246, 5, 1, 138, 303, 0, 1564, 3, 333, 1, 1030, 0, 224, 0, 1567, 1, 300, 1, 1118, 2, 237, 0, 865, 527, 0, 0, 396, 268, 0, 0, 819, 676, 0, 2, 492, 342, 2, 1, 515, 2084, 544, 1, 546, 1039, 368, 2, 464, 2165, 535, 0, 516, 1070, 375, 1, 0, 609, 545, 0, 1, 343, 324, 0, 0, 625, 541, 1, 3, 383, 377, 1, 655, 2, 104, 0, 794, 2, 333, 4, 667, 4, 108, 2, 687, 2, 221, 5, 547, 826, 1, 0, 751, 694, 0, 4, 558, 821, 0, 1, 737, 655, 1, 1, 0, 1216, 0, 0, 0, 1358, 0, 4, 0, 1175, 0, 0, 0, 1291, 0, 0, 521984, 8559
67, 27, 0, 4, 0, 95, 0, 10, 0, 13, 0, 0, 0, 57, 1, 9, 0, 44, 53, 0, 0, 5, 12, 0, 0, 53, 6, 0, 0, 3, 4, 0, 0, 44, 66, 10, 0, 8, 13, 21, 0, 26, 29, 1, 0, 1, 5, 39, 0, 0, 48, 13, 0, 0, 15, 26, 0, 0, 31, 17, 0, 0, 5, 22, 0, 86, 0, 14, 0, 29, 0, 67, 0, 29, 0, 11, 0, 15, 0, 46, 0, 59, 97, 0, 0, 71, 64, 0, 0, 50, 41, 1, 0, 70, 59, 0, 0, 99, 83, 57, 0, 101, 160, 151, 0, 151, 42, 37, 2, 177, 194, 123, 0, 0, 123, 44, 0, 2, 132, 365, 1, 0, 120, 26, 1, 0, 240, 471, 0, 1240, 0, 147, 0, 828, 0, 271, 0, 1319, 0, 129, 0, 873, 0, 383, 0, 891, 352, 0, 0, 152, 264, 0, 1, 889, 462, 0, 0, 149, 451, 0, 0, 703, 1764, 419, 1, 340, 842, 314, 0, 515, 2205, 386, 1, 274, 893, 479, 0, 2, 576, 611, 2, 1, 309, 238, 0, 0, 640, 550, 0, 1, 291, 298, 0, 766, 1, 131, 2, 660, 2, 350, 3, 657, 1, 135, 2, 478, 0, 144, 0, 545, 854, 0, 2, 732, 579, 0, 1, 470, 875, 1, 1, 627, 408, 1, 0, 0, 1462, 0, 1, 0, 954, 2, 8, 1, 1190, 0, 1, 0, 766, 0, 0, 533926, 9994
58, 23, 0, 0, 0, 31, 0, 10, 0, 7, 0, 0, 0, 28, 0, 15, 0, 51, 35, 0, 0, 13, 39, 0, 0, 38, 9, 0, 0, 8, 21, 0, 0, 57, 70, 8, 0, 7, 39, 38, 0, 37, 62, 7, 0, 6, 35, 44, 0, 0, 40, 19, 0, 0, 17, 24, 0, 0, 29, 19, 0, 0, 14, 29, 0, 70, 0, 31, 0, 39, 0, 47, 0, 44, 0, 30, 0, 25, 1, 41, 0, 29, 67, 0, 0, 97, 49, 0, 0, 31, 30, 0, 1, 65, 44, 0, 0, 64, 46, 52, 1, 219, 117, 102, 0, 71, 19, 49, 1, 304, 99, 103, 2, 4, 55, 57, 0, 1, 159, 119, 1, 2, 64, 31, 1, 5, 159, 214, 1, 1180, 0, 118, 0, 1059, 0, 190, 1, 1246, 0, 114, 1, 1115, 1, 207, 1, 364, 217, 0, 0, 137, 341, 0, 0, 358, 243, 0, 0, 145, 463, 0, 0, 363, 1332, 292, 0, 250, 984, 287, 1, 312, 1467, 302, 1, 230, 1042, 276, 0, 1, 328, 337, 0, 2, 218, 217, 2, 0, 373, 343, 0, 1, 187, 266, 0, 392, 2, 61, 1, 371, 1, 126, 2, 384, 0, 46, 1, 309, 1, 55, 0, 350, 427, 0, 0, 415, 316, 0, 0, 332, 416, 0, 0, 366, 250, 0, 0, 0, 727, 0, 0, 0, 556, 0, 1, 0, 649, 0, 0, 0, 470, 0, 0, 557853, 5821
30, 34, 0, 1, 0, 30, 0, 8, 0, 17, 0, 0, 0, 50, 0, 6, 0, 79, 71, 0, 1, 5, 16, 0, 0, 45, 23, 0, 0, 5, 14, 0, 0, 34, 83, 20, 0, 5, 18, 21, 0, 18, 30, 9, 0, 5, 13, 44, 0, 0, 43, 31, 0, 0, 22, 58, 0, 1, 24, 20, 0, 0, 12, 61, 0, 108, 0, 25, 0, 47, 0, 88, 0, 63, 0, 22, 0, 43, 0, 54, 0, 120, 138, 0, 0, 78, 69, 0, 0, 84, 62, 0, 0, 105, 91, 0, 0, 178, 143, 187, 1, 122, 105, 282, 0, 322, 111, 152, 2, 133, 143, 397, 4, 2, 205, 133, 0, 3, 98, 227, 3, 1, 284, 148, 3, 6, 138, 342, 2, 1692, 1, 217, 1, 1007, 0, 172, 0, 1964, 3, 290, 3, 940, 3, 251, 4, 1154, 446, 1, 1, 326, 245, 0, 0, 848, 754, 1, 5, 346, 283, 1, 2, 577, 2067, 535, 0, 454, 1000, 285, 1, 390, 2546, 486, 1, 362, 931, 374, 3, 0, 662, 531, 1, 2, 336, 306, 1, 0, 589, 534, 0, 0, 277, 300, 1, 556, 1, 82, 2, 661, 1, 229, 5, 501, 0, 57, 0, 525, 2, 148, 0, 468, 885, 0, 0, 667, 587, 0, 2, 446, 696, 0, 0, 680, 441, 0, 0, 0, 1223, 0, 0, 0, 1086, 0, 3, 0, 934, 0, 0, 0, 1066, 0, 2, 549963, 7206
34, 11, 0, 0, 0, 25, 0, 13, 0, 15, 0, 0, 0, 18, 0, 11, 0, 46, 12, 0, 0, 0, 6, 0, 0, 35, 4, 0, 0, 0, 2, 0, 0, 55, 75, 3, 0, 2, 5, 17, 0, 46, 45, 4, 0, 0, 1, 12, 0, 0, 70, 12, 0, 0, 10, 16, 0, 0, 59, 24, 0, 0, 3, 8, 0, 60, 0, 20, 0, 23, 0, 20, 0, 51, 0, 15, 0, 20, 0, 13, 0, 27, 74, 0, 0, 120, 135, 0, 0, 29, 53, 0, 0, 171, 120, 0, 0, 72, 32, 28, 0, 134, 394, 282, 1, 91, 39, 45, 1, 220, 423, 264, 0, 0, 78, 33, 0, 3, 330, 674, 1, 0, 74, 14, 0, 1, 405, 628, 5, 1512, 0, 103, 0, 847, 0, 414, 0, 1479, 0, 81, 0, 708, 1, 459, 0, 1397, 293, 0, 0, 110, 280, 0, 0, 1456, 309, 0, 0, 111, 382, 0, 1, 582, 2096, 230, 1, 192, 852, 334, 0, 591, 2106, 227, 1, 163, 700, 421, 0, 0, 503, 290, 0, 1, 187, 165, 0, 0, 538, 301, 0, 0, 192, 201, 0, 738, 0, 35, 1, 327, 0, 161, 3, 708, 1, 43, 0, 290, 1, 127, 0, 434, 805, 0, 0, 364, 289, 0, 0, 355, 839, 0, 0, 381, 276, 0, 1, 0, 1551, 0, 0, 0, 520, 1, 2, 0, 1459, 0, 0, 0, 503, 0, 1, 573923, 8093
